date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2021-12-31,ewma_historical,0.95,1025.9631671893499,1088.2266119681549,62.263444778805024,-62.263444778805024,268.2055217398748,False
2022-01-03,ewma_historical,0.95,1088.2266119681549,1648.9651758411337,560.7385638729788,-560.7385638729788,268.0067122833917,False
2022-01-04,ewma_historical,0.95,1648.9651758411337,1644.7972916568433,-4.167884184290415,4.167884184290415,283.1954942320963,False
2022-01-05,ewma_historical,0.95,1644.7972916568433,1668.1789822030994,23.381690546256095,-23.381690546256095,276.774055129966,False
2022-01-06,ewma_historical,0.95,1668.1789822030994,1454.3191357151604,-213.85984648793897,213.85984648793897,270.5431620794486,False
2022-01-07,ewma_historical,0.95,1454.3191357151604,1465.7892230253726,11.470087310212193,-11.470087310212193,264.33311690201754,False
2022-01-10,ewma_historical,0.95,1465.7892230253726,1457.0145819908632,-8.774641034509386,8.774641034509386,264.68489877451793,False
2022-01-11,ewma_historical,0.95,1457.0145819908632,1745.018117109873,288.0035351190097,-288.0035351190097,264.62123307602087,False
2022-01-12,ewma_historical,0.95,1745.018117109873,1650.8814998333376,-94.13661727653539,94.13661727653539,271.57775065117744,False
2022-01-13,ewma_historical,0.95,1650.8814998333376,1867.7501625631342,216.8686627297966,-216.8686627297966,236.99843765786682,False
2022-01-14,ewma_historical,0.95,1867.7501625631342,1730.0878954433942,-137.6622671197399,137.6622671197399,210.9265424726866,False
2022-01-18,ewma_historical,0.95,1730.0878954433942,1695.6992007714246,-34.38869467196969,34.38869467196969,210.57468835468376,False
2022-01-19,ewma_historical,0.95,1695.6992007714246,1273.0367857554313,-422.66241501599325,422.66241501599325,206.90748883645824,True
2022-01-20,ewma_historical,0.95,1273.0367857554313,1158.6779710283147,-114.35881472711662,114.35881472711662,404.3194667647158,False
2022-01-21,ewma_historical,0.95,1158.6779710283147,1168.5994808730493,9.9215098447346,-9.9215098447346,399.7296954590929,False
2022-01-24,ewma_historical,0.95,1168.5994808730493,1066.4072165016207,-102.19226437142856,102.19226437142856,393.7456566600997,False
2022-01-25,ewma_historical,0.95,1066.4072165016207,1203.6983641705456,137.29114766892485,-137.29114766892485,391.75383120947436,False
2022-01-26,ewma_historical,0.95,1203.6983641705456,839.8485715274053,-363.8497926431403,363.8497926431403,363.67816826229887,True
2022-01-27,ewma_historical,0.95,839.8485715274053,652.9844024348304,-186.8641690925749,186.8641690925749,359.43554945436813,False
2022-01-28,ewma_historical,0.95,652.9844024348304,1507.5922842921082,854.6078818572778,-854.6078818572778,363.8701485308668,False
2022-01-31,ewma_historical,0.95,1507.5922842921082,1879.5547861132377,371.96250182112954,-371.96250182112954,376.6934131821322,False
