date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2025-12-19,monte_carlo,0.95,16580.39414735662,17955.113648624996,1374.719501268377,-1374.719501268377,1139.8195964775234,False
2025-12-22,monte_carlo,0.95,17955.113648624996,18773.9616209265,818.8479723015043,-818.8479723015043,1167.8449109740166,False
2025-12-23,monte_carlo,0.95,18773.9616209265,19761.761991328094,987.8003704015937,-987.8003704015937,1140.6893669416697,False
2025-12-24,monte_carlo,0.95,19761.761991328094,22434.546816563332,2672.784825235238,-2672.784825235238,1145.5214842807884,False
2025-12-25,monte_carlo,0.95,22434.546816563332,22009.530370251658,-425.0164463116744,425.0164463116744,1230.2438283104077,False
2025-12-26,monte_carlo,0.95,22009.530370251658,22791.84959436404,782.3192241123834,-782.3192241123834,1234.7736221786554,False
2025-12-29,monte_carlo,0.95,22791.84959436404,23126.501909268543,334.6523149045024,-334.6523149045024,1241.2023525007662,False
2025-12-30,monte_carlo,0.95,23126.501909268543,23302.369380506207,175.86747123766327,-175.86747123766327,1244.941346069054,False
2025-12-31,monte_carlo,0.95,23302.369380506207,25112.700959907914,1810.3315794017071,-1810.3315794017071,1232.254164763751,False
2026-01-01,monte_carlo,0.95,25112.700959907914,26488.478346250587,1375.7773863426737,-1375.7773863426737,1284.0250096195848,False
2026-01-02,monte_carlo,0.95,26488.478346250587,24851.45964144206,-1637.0187048085281,1637.0187048085281,1317.9642213978373,True
2026-01-05,monte_carlo,0.95,24851.45964144206,24482.222052880847,-369.23758856121276,369.23758856121276,1306.0383260543651,False
2026-01-06,monte_carlo,0.95,24482.222052880847,24956.4620305037,474.23997762285217,-474.23997762285217,1299.7796854584822,False
2026-01-07,monte_carlo,0.95,24956.4620305037,25525.023028246473,568.5609977427739,-568.5609977427739,1303.7760096132888,False
2026-01-08,monte_carlo,0.95,25525.023028246473,24505.389696618764,-1019.6333316277087,1019.6333316277087,1318.937913055946,False
2026-01-09,monte_carlo,0.95,24505.389696618764,22957.881332737463,-1547.5083638813012,1547.5083638813012,1296.9139040479222,True
2026-01-12,monte_carlo,0.95,22957.881332737463,21380.084644656556,-1577.7966880809072,1577.7966880809072,1260.8819949330466,True
2026-01-13,monte_carlo,0.95,21380.084644656556,21382.55844130892,2.473796652364399,-2.473796652364399,1240.278898851671,False
2026-01-14,monte_carlo,0.95,21382.55844130892,21281.85646794573,-100.70197336318961,100.70197336318961,1236.675026085163,False
