date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2022-07-18,historical,0.95,1442.1757538789545,1208.6547134360449,-233.52104044290968,233.52104044290968,309.59580966783375,False
2022-07-19,historical,0.95,1208.6547134360449,1412.9545899421134,204.29987650606859,-204.29987650606859,300.6473487596969,False
2022-07-20,historical,0.95,1412.9545899421134,1519.0643981455623,106.10980820344889,-106.10980820344889,310.02249045496916,False
2022-07-21,historical,0.95,1519.0643981455623,1661.89001138472,142.82561323915775,-142.82561323915775,314.6364842954431,False
2022-07-22,historical,0.95,1661.89001138472,1712.9011201636372,51.011108778917105,-51.011108778917105,319.8333253609335,False
2022-07-25,historical,0.95,1712.9011201636372,1652.063536532442,-60.83758363119523,60.83758363119523,317.47998151548535,False
2022-07-26,historical,0.95,1652.063536532442,1794.9913125615526,142.92777602911065,-142.92777602911065,313.8076712623898,False
2022-07-27,historical,0.95,1794.9913125615526,1652.075599968944,-142.91571259260854,142.91571259260854,316.24870134283714,False
2022-07-28,historical,0.95,1652.075599968944,1387.5966914641665,-264.47890850477756,264.47890850477756,321.83231595022306,False
2022-07-29,historical,0.95,1387.5966914641665,1767.0493296772354,379.4526382130689,-379.4526382130689,322.737102733035,False
2022-08-01,historical,0.95,1767.0493296772354,1772.8143301894006,5.765000512165216,-5.765000512165216,335.7727874639822,False
2022-08-02,historical,0.95,1772.8143301894006,1743.9813692299228,-28.83296095947776,28.83296095947776,333.33403634555447,False
2022-08-03,historical,0.95,1743.9813692299228,2088.6232700709434,344.6419008410205,-344.6419008410205,329.03378102408004,False
2022-08-04,historical,0.95,2088.6232700709434,2002.7355381238556,-85.88773194708779,85.88773194708779,341.02954752686964,False
2022-08-05,historical,0.95,2002.7355381238556,2008.6993160567827,5.963777932927087,-5.963777932927087,341.80438064746454,False
2022-08-08,historical,0.95,2008.6993160567827,2065.384935092775,56.685619035992204,-56.685619035992204,340.5492583140493,False
2022-08-09,historical,0.95,2065.384935092775,1986.0812401165863,-79.30369497618858,79.30369497618858,336.51689614799284,False
2022-08-10,historical,0.95,1986.0812401165863,2167.827465424287,181.74622530770057,-181.74622530770057,338.802643291351,False
2022-08-11,historical,0.95,2167.827465424287,2176.5038648235395,8.67639939925266,-8.67639939925266,348.35192553043044,False
2022-08-12,historical,0.95,2176.5038648235395,2364.7708366748784,188.2669718513389,-188.2669718513389,345.08634475234794,False
2022-08-15,historical,0.95,2364.7708366748784,2417.1504626242195,52.37962594934106,-52.37962594934106,352.36860190736485,False
2022-08-16,historical,0.95,2417.1504626242195,2431.7840646072227,14.633601983003246,-14.633601983003246,354.4631881806042,False
2022-08-17,historical,0.95,2431.7840646072227,2632.7052151544876,200.92115054726492,-200.92115054726492,353.5104222023653,False
2022-08-18,historical,0.95,2632.7052151544876,2637.5686276377755,4.863412483287902,-4.863412483287902,356.954875086233,False
2022-08-19,historical,0.95,2637.5686276377755,2519.181892322388,-118.38673531538734,118.38673531538734,355.9380334905203,False
2022-08-22,historical,0.95,2519.181892322388,2441.749805510396,-77.43208681199212,77.43208681199212,349.51290916998755,False
2022-08-23,historical,0.95,2441.749805510396,2459.7756119211454,18.025806410749283,-18.025806410749283,341.07431212409665,False
2022-08-24,historical,0.95,2459.7756119211454,2520.1184641873124,60.34285226616703,-60.34285226616703,340.55314217349473,False
2022-08-25,historical,0.95,2520.1184641873124,2664.8412983335247,144.72283414621234,-144.72283414621234,341.7632947409731,False
2022-08-26,historical,0.95,2664.8412983335247,2416.370393941923,-248.47090439160183,248.47090439160183,347.6441865507653,False
2022-08-29,historical,0.95,2416.370393941923,2290.5101134991028,-125.86028044282011,125.86028044282011,333.07016714227643,False
2022-08-30,historical,0.95,2290.5101134991028,2115.1149068210693,-175.39520667803345,175.39520667803345,326.7715374817103,False
2022-08-31,historical,0.95,2115.1149068210693,1993.2579335827384,-121.85697323833097,121.85697323833097,319.2510694969396,False
2022-09-01,historical,0.95,1993.2579335827384,2118.7403773293618,125.4824437466234,-125.4824437466234,313.9948080789523,False
2022-09-02,historical,0.95,2118.7403773293618,2065.865394802906,-52.874982526455824,52.874982526455824,316.7758419186871,False
2022-09-06,historical,0.95,2065.865394802906,2042.4661822133307,-23.3992125895752,23.3992125895752,312.0148226029378,False
2022-09-07,historical,0.95,2042.4661822133307,1995.248660490017,-47.217521723313666,47.217521723313666,309.0229096865919,False
2022-09-08,historical,0.95,1995.248660490017,1813.3458804875338,-181.90278000248327,181.90278000248327,310.4208094051547,False
2022-09-09,historical,0.95,1813.3458804875338,1880.3945408638303,67.04866037629654,-67.04866037629654,305.38075384565565,False
2022-09-12,historical,0.95,1880.3945408638303,2450.131781011144,569.7372401473137,-569.7372401473137,313.5063002983663,False
2022-09-13,historical,0.95,2450.131781011144,2017.3404602390349,-432.7913207721092,432.7913207721092,328.90222497282036,True
2022-09-14,historical,0.95,2017.3404602390349,2167.475199089864,150.13473885082908,-150.13473885082908,317.5759060519554,False
2022-09-15,historical,0.95,2167.475199089864,2131.804881637093,-35.67031745277109,35.67031745277109,322.7300901869864,False
2022-09-16,historical,0.95,2131.804881637093,1976.5619859759768,-155.2428956611161,155.2428956611161,317.81917390751806,False
2022-09-19,historical,0.95,1976.5619859759768,2395.5135048867724,418.9515189107956,-418.9515189107956,311.0025916973299,False
2022-09-20,historical,0.95,2395.5135048867724,2744.6701047093566,349.1565998225842,-349.1565998225842,324.59104551645544,False
2022-09-21,historical,0.95,2744.6701047093566,2542.369621170519,-202.3004835388374,202.3004835388374,330.6541273320918,False
2022-09-22,historical,0.95,2542.369621170519,2351.5473946118686,-190.82222655865053,190.82222655865053,322.08709940551876,False
2022-09-23,historical,0.95,2351.5473946118686,2226.531327105823,-125.0160675060456,125.0160675060456,317.99529102280945,False
2022-09-26,historical,0.95,2226.531327105823,2281.6111770490124,55.0798499431894,-55.0798499431894,311.56991639757734,False
2022-09-27,historical,0.95,2281.6111770490124,2431.519954918458,149.90877786944566,-149.90877786944566,311.8622887511575,False
2022-09-28,historical,0.95,2431.519954918458,2030.5906050472274,-400.92934987123067,400.92934987123067,314.416811553048,True
2022-09-29,historical,0.95,2030.5906050472274,1382.0210492195272,-648.5695558277002,648.5695558277002,319.03284366599604,True
2022-09-30,historical,0.95,1382.0210492195272,1110.6271712022779,-271.39387801724934,271.39387801724934,302.1226453503869,False
2022-10-03,historical,0.95,1110.6271712022779,1243.6859743375296,133.05880313525176,-133.05880313525176,289.6545483676068,False
2022-10-04,historical,0.95,1243.6859743375296,1299.7110534749304,56.02507913740078,-56.02507913740078,298.0855257266169,False
2022-10-05,historical,0.95,1299.7110534749304,1318.4618365517942,18.750783076863854,-18.750783076863854,303.50406825562095,False
2022-10-06,historical,0.95,1318.4618365517942,1313.458976400515,-5.002860151279265,5.002860151279265,303.7399377255967,False
2022-10-07,historical,0.95,1313.458976400515,1255.9553508513457,-57.50362554916933,57.50362554916933,301.835234187544,False
2022-10-10,historical,0.95,1255.9553508513457,1494.6051114474878,238.6497605961422,-238.6497605961422,293.57335242952325,False
2022-10-11,historical,0.95,1494.6051114474878,1496.1301750047967,1.5250635573088402,-1.5250635573088402,298.24300279683376,False
2022-10-12,historical,0.95,1496.1301750047967,1413.241189192915,-82.88898581188164,82.88898581188164,294.7344448264599,False
2022-10-13,historical,0.95,1413.241189192915,1565.6854966596843,152.44430746676926,-152.44430746676926,292.6222458155733,False
2022-10-14,historical,0.95,1565.6854966596843,1302.231797355416,-263.4536993042684,263.4536993042684,302.9361704718011,False
