date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2022-03-10,ewma_monte_carlo,0.95,1533.3033126335404,1172.6350095856274,-360.668303047913,360.668303047913,289.5995272874218,True
2022-03-11,ewma_monte_carlo,0.95,1172.6350095856274,994.7569062414009,-177.87810334422647,177.87810334422647,300.88724059724177,False
2022-03-14,ewma_monte_carlo,0.95,994.7569062414009,701.3184408324237,-293.4384654089772,293.4384654089772,330.24272469815793,False
2022-03-15,ewma_monte_carlo,0.95,701.3184408324237,729.531319504038,28.212878671614362,-28.212878671614362,319.78763764068907,False
2022-03-16,ewma_monte_carlo,0.95,729.531319504038,909.3428411620639,179.81152165802587,-179.81152165802587,347.7822406425539,False
2022-03-17,ewma_monte_carlo,0.95,909.3428411620639,985.9872027432832,76.6443615812193,-76.6443615812193,324.40283785973776,False
2022-03-18,ewma_monte_carlo,0.95,985.9872027432832,1128.9819871222808,142.99478437899756,-142.99478437899756,324.47434669815186,False
2022-03-21,ewma_monte_carlo,0.95,1128.9819871222808,1336.7128252772986,207.73083815501786,-207.73083815501786,316.45524678239553,False
2022-03-22,ewma_monte_carlo,0.95,1336.7128252772986,1502.696625241364,165.98379996406538,-165.98379996406538,329.72994874590404,False
2022-03-23,ewma_monte_carlo,0.95,1502.696625241364,1853.4514768601962,350.75485161883216,-350.75485161883216,308.7467569083606,False
2022-03-24,ewma_monte_carlo,0.95,1853.4514768601962,2079.632775647248,226.18129878705167,-226.18129878705167,288.2612298053907,False
2022-03-25,ewma_monte_carlo,0.95,2079.632775647248,2169.3704972792493,89.73772163200147,-89.73772163200147,283.01179912488726,False
2022-03-28,ewma_monte_carlo,0.95,2169.3704972792493,1960.810499514335,-208.55999776491421,208.55999776491421,275.5208622615504,False
2022-03-29,ewma_monte_carlo,0.95,1960.810499514335,2127.3956841468444,166.58518463250925,-166.58518463250925,304.3711223454543,False
2022-03-30,ewma_monte_carlo,0.95,2127.3956841468444,2062.7707718712286,-64.62491227561577,64.62491227561577,286.7819086050347,False
2022-03-31,ewma_monte_carlo,0.95,2062.7707718712286,1954.2652017181388,-108.50557015308982,108.50557015308982,300.61160275029647,False
2022-04-01,ewma_monte_carlo,0.95,1954.2652017181388,1872.512067474593,-81.75313424354567,81.75313424354567,270.4191379319379,False
2022-04-04,ewma_monte_carlo,0.95,1872.512067474593,2086.9777874668202,214.46571999222715,-214.46571999222715,283.6344450414731,False
2022-04-05,ewma_monte_carlo,0.95,2086.9777874668202,1890.6242911149398,-196.3534963518805,196.3534963518805,267.3762711169227,False
2022-04-06,ewma_monte_carlo,0.95,1890.6242911149398,2027.0264484673392,136.4021573523994,-136.4021573523994,319.4721512757414,False
2022-04-07,ewma_monte_carlo,0.95,2027.0264484673392,1980.0327885812565,-46.993659886082696,46.993659886082696,272.3725033877134,False
2022-04-08,ewma_monte_carlo,0.95,1980.0327885812565,1943.7238485808884,-36.30894000036801,36.30894000036801,274.2627403976405,False
2022-04-11,ewma_monte_carlo,0.95,1943.7238485808884,1968.5547365041784,24.830887923289993,-24.830887923289993,279.08363171450117,False
2022-04-12,ewma_monte_carlo,0.95,1968.5547365041784,2315.10522431762,346.5504878134416,-346.5504878134416,242.30264924399157,False
2022-04-13,ewma_monte_carlo,0.95,2315.10522431762,2378.459403766217,63.354179448596824,-63.354179448596824,259.72921199981363,False
2022-04-14,ewma_monte_carlo,0.95,2378.459403766217,2149.1038385140505,-229.35556525216634,229.35556525216634,235.16689491744074,False
2022-04-18,ewma_monte_carlo,0.95,2149.1038385140505,2094.0978670438008,-55.00597147024973,55.00597147024973,267.3500496541629,False
2022-04-19,ewma_monte_carlo,0.95,2094.0978670438008,2145.463082359208,51.36521531540711,-51.36521531540711,267.7449261635299,False
2022-04-20,ewma_monte_carlo,0.95,2145.463082359208,2081.016647548854,-64.44643481035382,64.44643481035382,258.18207216275505,False
2022-04-21,ewma_monte_carlo,0.95,2081.016647548854,2228.9722011486156,147.95555359976152,-147.95555359976152,275.55900631909225,False
2022-04-22,ewma_monte_carlo,0.95,2228.9722011486156,2009.3470733791653,-219.62512776945027,219.62512776945027,250.48653421794899,False
2022-04-25,ewma_monte_carlo,0.95,2009.3470733791653,1842.8657171866662,-166.4813561924991,166.4813561924991,253.0902699751098,False
2022-04-26,ewma_monte_carlo,0.95,1842.8657171866662,1624.0814900786183,-218.78422710804784,218.78422710804784,256.5713762183937,False
2022-04-27,ewma_monte_carlo,0.95,1624.0814900786183,1045.4150525839773,-578.6664374946411,578.6664374946411,298.26522886447754,True
2022-04-28,ewma_monte_carlo,0.95,1045.4150525839773,1543.8053758176768,498.3903232336995,-498.3903232336995,369.9626855291288,False
2022-04-29,ewma_monte_carlo,0.95,1543.8053758176768,1405.7805541192497,-138.0248216984271,138.0248216984271,415.6788003937073,False
2022-05-02,ewma_monte_carlo,0.95,1405.7805541192497,1142.0231039397895,-263.7574501794602,263.7574501794602,353.85520638132857,False
2022-05-03,ewma_monte_carlo,0.95,1142.0231039397895,1422.7119164880196,280.6888125482301,-280.6888125482301,419.0104574438518,False
2022-05-04,ewma_monte_carlo,0.95,1422.7119164880196,1787.9935508070098,365.2816343189902,-365.2816343189902,405.24444894624554,False
2022-05-05,ewma_monte_carlo,0.95,1787.9935508070098,1314.9688732750094,-473.0246775320004,473.0246775320004,412.0833445288462,True
2022-05-06,ewma_monte_carlo,0.95,1314.9688732750094,1506.895566352622,191.92669307761253,-191.92669307761253,431.24905223735436,False
2022-05-09,ewma_monte_carlo,0.95,1506.895566352622,1366.128028112345,-140.76753824027696,140.76753824027696,413.283110750243,False
2022-05-10,ewma_monte_carlo,0.95,1366.128028112345,1424.867575813083,58.73954770073806,-58.73954770073806,421.6963436057142,False
2022-05-11,ewma_monte_carlo,0.95,1424.867575813083,931.4086314210074,-493.45894439207564,493.45894439207564,399.20748459711564,True
2022-05-12,ewma_monte_carlo,0.95,931.4086314210074,723.1685283805743,-208.24010304043304,208.24010304043304,415.44852946068437,False
2022-05-13,ewma_monte_carlo,0.95,723.1685283805743,972.8558440120523,249.687315631478,-249.687315631478,413.71247803643496,False
2022-05-16,ewma_monte_carlo,0.95,972.8558440120523,785.8407211128758,-187.0151228991765,187.0151228991765,418.8169466882388,False
2022-05-17,ewma_monte_carlo,0.95,785.8407211128758,962.3569863508694,176.5162652379936,-176.5162652379936,382.81325410222485,False
2022-05-18,ewma_monte_carlo,0.95,962.3569863508694,561.8754992306269,-400.4814871202425,400.4814871202425,416.4845838570674,False
2022-05-19,ewma_monte_carlo,0.95,561.8754992306269,227.62776367411152,-334.2477355565154,334.2477355565154,426.6590164356149,False
2022-05-20,ewma_monte_carlo,0.95,227.62776367411152,277.37511126937716,49.74734759526564,-49.74734759526564,438.82448271870317,False
2022-05-23,ewma_monte_carlo,0.95,277.37511126937716,531.0689960724123,253.6938848030352,-253.6938848030352,391.0703330536726,False
2022-05-24,ewma_monte_carlo,0.95,531.0689960724123,277.59256478283214,-253.4764312895802,253.4764312895802,426.1800748588151,False
2022-05-25,ewma_monte_carlo,0.95,277.59256478283214,172.2874797483771,-105.30508503445503,105.30508503445503,434.78585253309205,False
2022-05-26,ewma_monte_carlo,0.95,172.2874797483771,380.8162462786488,208.5287665302717,-208.5287665302717,417.31432694435335,False
2022-05-27,ewma_monte_carlo,0.95,380.8162462786488,703.8179179451729,323.0016716665241,-323.0016716665241,423.79061054945527,False
2022-05-31,ewma_monte_carlo,0.95,703.8179179451729,673.9199302939674,-29.89798765120554,29.89798765120554,427.3175652185874,False
2022-06-01,ewma_monte_carlo,0.95,673.9199302939674,636.1227421079868,-37.79718818598053,37.79718818598053,392.5224182861211,False
2022-06-02,ewma_monte_carlo,0.95,636.1227421079868,815.4172247181173,179.29448261013044,-179.29448261013044,404.75242975824807,False
2022-06-03,ewma_monte_carlo,0.95,815.4172247181173,376.6824772541179,-438.7347474639994,438.7347474639994,406.9192830762252,True
2022-06-06,ewma_monte_carlo,0.95,376.6824772541179,511.7756432512708,135.09316599715294,-135.09316599715294,397.8722784984938,False
2022-06-07,ewma_monte_carlo,0.95,511.7756432512708,630.7752863070637,118.99964305579283,-118.99964305579283,416.7444971251644,False
2022-06-08,ewma_monte_carlo,0.95,630.7752863070637,637.853490670064,7.0782043630003955,-7.0782043630003955,391.78900212016526,False
2022-06-09,ewma_monte_carlo,0.95,637.853490670064,300.1602816975965,-337.6932089724676,337.6932089724676,381.38074751783057,False
2022-06-10,ewma_monte_carlo,0.95,300.1602816975965,203.10338160330912,-97.05690009428736,97.05690009428736,380.90286843495136,False
2022-06-13,ewma_monte_carlo,0.95,203.10338160330912,87.13208117750742,-115.9713004258017,115.9713004258017,369.7808581515778,False
2022-06-14,ewma_monte_carlo,0.95,87.13208117750742,88.23000887593139,1.0979276984239732,-1.0979276984239732,331.4506507707991,False
2022-06-15,ewma_monte_carlo,0.95,88.23000887593139,70.62565432371434,-17.604354552217046,17.604354552217046,340.52371657784516,False
2022-06-16,ewma_monte_carlo,0.95,70.62565432371434,-220.5013707498142,-291.12702507352856,291.12702507352856,339.4539319403105,False
2022-06-17,ewma_monte_carlo,0.95,-220.5013707498142,-172.35298303287982,48.148387716934394,-48.148387716934394,366.2107662302399,False
2022-06-21,ewma_monte_carlo,0.95,-172.35298303287982,33.01909400253885,205.37207703541867,-205.37207703541867,338.0804591263841,False
2022-06-22,ewma_monte_carlo,0.95,33.01909400253885,2.513619073742575,-30.505474928796275,30.505474928796275,338.9918384141631,False
2022-06-23,ewma_monte_carlo,0.95,2.513619073742575,75.13845388979166,72.62483481604909,-72.62483481604909,325.1519516221498,False
2022-06-24,ewma_monte_carlo,0.95,75.13845388979166,66.74750676588906,-8.390947123902606,8.390947123902606,345.7547949723688,False
2022-06-27,ewma_monte_carlo,0.95,66.74750676588906,184.54511012309763,117.79760335720857,-117.79760335720857,325.8823996942688,False
2022-06-28,ewma_monte_carlo,0.95,184.54511012309763,84.33732750091508,-100.20778262218255,100.20778262218255,289.27157163983804,False
2022-06-29,ewma_monte_carlo,0.95,84.33732750091508,117.50189648577452,33.16456898485944,-33.16456898485944,278.53085834334644,False
2022-06-30,ewma_monte_carlo,0.95,117.50189648577452,-8.211067419561004,-125.71296390533553,125.71296390533553,275.14065488717995,False
2022-07-01,ewma_monte_carlo,0.95,-8.211067419561004,113.21750771363281,121.42857513319382,-121.42857513319382,282.38812211555864,False
2022-07-05,ewma_monte_carlo,0.95,113.21750771363281,257.24107291581504,144.02356520218223,-144.02356520218223,293.70588359898625,False
2022-07-06,ewma_monte_carlo,0.95,257.24107291581504,261.7353132364176,4.494240320602557,-4.494240320602557,299.9067412540683,False
2022-07-07,ewma_monte_carlo,0.95,261.7353132364176,539.2497394193269,277.51442618290935,-277.51442618290935,264.0486605744972,False
2022-07-08,ewma_monte_carlo,0.95,539.2497394193269,644.8662751945576,105.61653577523066,-105.61653577523066,265.40635644085353,False
2022-07-11,ewma_monte_carlo,0.95,644.8662751945576,542.3003273472436,-102.56594784731396,102.56594784731396,274.9037726966639,False
2022-07-12,ewma_monte_carlo,0.95,542.3003273472436,1104.1581985442338,561.8578711969901,-561.8578711969901,272.3365242711557,False
2022-07-13,ewma_monte_carlo,0.95,1104.1581985442338,1103.5262890175422,-0.6319095266915156,0.6319095266915156,298.250628837499,False
2022-07-14,ewma_monte_carlo,0.95,1103.5262890175422,1368.7531369413239,265.22684792378163,-265.22684792378163,293.7328729571739,False
2022-07-15,ewma_monte_carlo,0.95,1368.7531369413239,1442.1757538789545,73.42261693763066,-73.42261693763066,304.9722901720753,False
2022-07-18,ewma_monte_carlo,0.95,1442.1757538789545,1208.6547134360449,-233.52104044290968,233.52104044290968,296.6097971221068,False
2022-07-19,ewma_monte_carlo,0.95,1208.6547134360449,1412.9545899421134,204.29987650606859,-204.29987650606859,286.43237117634203,False
2022-07-20,ewma_monte_carlo,0.95,1412.9545899421134,1519.0643981455623,106.10980820344889,-106.10980820344889,290.1574188253909,False
2022-07-21,ewma_monte_carlo,0.95,1519.0643981455623,1661.89001138472,142.82561323915775,-142.82561323915775,279.4874893101133,False
2022-07-22,ewma_monte_carlo,0.95,1661.89001138472,1712.9011201636372,51.011108778917105,-51.011108778917105,286.3081722548723,False
2022-07-25,ewma_monte_carlo,0.95,1712.9011201636372,1652.063536532442,-60.83758363119523,60.83758363119523,278.5137484044274,False
2022-07-26,ewma_monte_carlo,0.95,1652.063536532442,1794.9913125615526,142.92777602911065,-142.92777602911065,270.2287847645162,False
2022-07-27,ewma_monte_carlo,0.95,1794.9913125615526,1652.075599968944,-142.91571259260854,142.91571259260854,237.25046296281926,False
2022-07-28,ewma_monte_carlo,0.95,1652.075599968944,1387.5966914641665,-264.47890850477756,264.47890850477756,286.72212293430516,False
2022-07-29,ewma_monte_carlo,0.95,1387.5966914641665,1767.0493296772354,379.4526382130689,-379.4526382130689,289.37916800702203,False
2022-08-01,ewma_monte_carlo,0.95,1767.0493296772354,1772.8143301894006,5.765000512165216,-5.765000512165216,319.27559969421077,False
2022-08-02,ewma_monte_carlo,0.95,1772.8143301894006,1743.9813692299228,-28.83296095947776,28.83296095947776,282.5255911611926,False
2022-08-03,ewma_monte_carlo,0.95,1743.9813692299228,2088.6232700709434,344.6419008410205,-344.6419008410205,280.86901014748645,False
2022-08-04,ewma_monte_carlo,0.95,2088.6232700709434,2002.7355381238556,-85.88773194708779,85.88773194708779,286.2999635574772,False
2022-08-05,ewma_monte_carlo,0.95,2002.7355381238556,2008.6993160567827,5.963777932927087,-5.963777932927087,276.2876652776147,False
2022-08-08,ewma_monte_carlo,0.95,2008.6993160567827,2065.384935092775,56.685619035992204,-56.685619035992204,280.877559070099,False
2022-08-09,ewma_monte_carlo,0.95,2065.384935092775,1986.0812401165863,-79.30369497618858,79.30369497618858,297.23428287106105,False
2022-08-10,ewma_monte_carlo,0.95,1986.0812401165863,2167.827465424287,181.74622530770057,-181.74622530770057,284.51650158575467,False
2022-08-11,ewma_monte_carlo,0.95,2167.827465424287,2176.5038648235395,8.67639939925266,-8.67639939925266,237.34851792885945,False
2022-08-12,ewma_monte_carlo,0.95,2176.5038648235395,2364.7708366748784,188.2669718513389,-188.2669718513389,260.46413534444184,False
2022-08-15,ewma_monte_carlo,0.95,2364.7708366748784,2417.1504626242195,52.37962594934106,-52.37962594934106,257.33340524734626,False
2022-08-16,ewma_monte_carlo,0.95,2417.1504626242195,2431.7840646072227,14.633601983003246,-14.633601983003246,260.73377349391245,False
2022-08-17,ewma_monte_carlo,0.95,2431.7840646072227,2632.7052151544876,200.92115054726492,-200.92115054726492,233.76820129001334,False
2022-08-18,ewma_monte_carlo,0.95,2632.7052151544876,2637.5686276377755,4.863412483287902,-4.863412483287902,228.56306461184144,False
2022-08-19,ewma_monte_carlo,0.95,2637.5686276377755,2519.181892322388,-118.38673531538734,118.38673531538734,236.1578232746064,False
2022-08-22,ewma_monte_carlo,0.95,2519.181892322388,2441.749805510396,-77.43208681199212,77.43208681199212,234.5287542751567,False
2022-08-23,ewma_monte_carlo,0.95,2441.749805510396,2459.7756119211454,18.025806410749283,-18.025806410749283,231.87561858624773,False
2022-08-24,ewma_monte_carlo,0.95,2459.7756119211454,2520.1184641873124,60.34285226616703,-60.34285226616703,227.50593468696795,False
2022-08-25,ewma_monte_carlo,0.95,2520.1184641873124,2664.8412983335247,144.72283414621234,-144.72283414621234,206.38279860146702,False
2022-08-26,ewma_monte_carlo,0.95,2664.8412983335247,2416.370393941923,-248.47090439160183,248.47090439160183,215.70600036375296,True
2022-08-29,ewma_monte_carlo,0.95,2416.370393941923,2290.5101134991028,-125.86028044282011,125.86028044282011,238.1072752041704,False
2022-08-30,ewma_monte_carlo,0.95,2290.5101134991028,2115.1149068210693,-175.39520667803345,175.39520667803345,224.52209255876684,False
2022-08-31,ewma_monte_carlo,0.95,2115.1149068210693,1993.2579335827384,-121.85697323833097,121.85697323833097,231.30256632022255,False
2022-09-01,ewma_monte_carlo,0.95,1993.2579335827384,2118.7403773293618,125.4824437466234,-125.4824437466234,261.1073433985653,False
2022-09-02,ewma_monte_carlo,0.95,2118.7403773293618,2065.865394802906,-52.874982526455824,52.874982526455824,250.90548222584863,False
2022-09-06,ewma_monte_carlo,0.95,2065.865394802906,2042.4661822133307,-23.3992125895752,23.3992125895752,237.25063343210374,False
2022-09-07,ewma_monte_carlo,0.95,2042.4661822133307,1995.248660490017,-47.217521723313666,47.217521723313666,234.23447510640946,False
2022-09-08,ewma_monte_carlo,0.95,1995.248660490017,1813.3458804875338,-181.90278000248327,181.90278000248327,216.96942153195096,False
2022-09-09,ewma_monte_carlo,0.95,1813.3458804875338,1880.3945408638303,67.04866037629654,-67.04866037629654,252.33356221744768,False
2022-09-12,ewma_monte_carlo,0.95,1880.3945408638303,2450.131781011144,569.7372401473137,-569.7372401473137,239.3389057464132,False
2022-09-13,ewma_monte_carlo,0.95,2450.131781011144,2017.3404602390349,-432.7913207721092,432.7913207721092,284.22068545195054,True
2022-09-14,ewma_monte_carlo,0.95,2017.3404602390349,2167.475199089864,150.13473885082908,-150.13473885082908,336.3968398342956,False
2022-09-15,ewma_monte_carlo,0.95,2167.475199089864,2131.804881637093,-35.67031745277109,35.67031745277109,314.7918055864299,False
2022-09-16,ewma_monte_carlo,0.95,2131.804881637093,1976.5619859759768,-155.2428956611161,155.2428956611161,320.4309377590543,False
2022-09-19,ewma_monte_carlo,0.95,1976.5619859759768,2395.5135048867724,418.9515189107956,-418.9515189107956,339.59805280236384,False
2022-09-20,ewma_monte_carlo,0.95,2395.5135048867724,2744.6701047093566,349.1565998225842,-349.1565998225842,332.40138632267735,False
2022-09-21,ewma_monte_carlo,0.95,2744.6701047093566,2542.369621170519,-202.3004835388374,202.3004835388374,332.60612196843016,False
2022-09-22,ewma_monte_carlo,0.95,2542.369621170519,2351.5473946118686,-190.82222655865053,190.82222655865053,359.66751696425416,False
2022-09-23,ewma_monte_carlo,0.95,2351.5473946118686,2226.531327105823,-125.0160675060456,125.0160675060456,345.51114721880157,False
2022-09-26,ewma_monte_carlo,0.95,2226.531327105823,2281.6111770490124,55.0798499431894,-55.0798499431894,359.3617615366989,False
2022-09-27,ewma_monte_carlo,0.95,2281.6111770490124,2431.519954918458,149.90877786944566,-149.90877786944566,312.5382179445916,False
2022-09-28,ewma_monte_carlo,0.95,2431.519954918458,2030.5906050472274,-400.92934987123067,400.92934987123067,324.8735490263643,True
2022-09-29,ewma_monte_carlo,0.95,2030.5906050472274,1382.0210492195272,-648.5695558277002,648.5695558277002,378.83690425767026,True
2022-09-30,ewma_monte_carlo,0.95,1382.0210492195272,1110.6271712022779,-271.39387801724934,271.39387801724934,430.68299735312604,False
2022-10-03,ewma_monte_carlo,0.95,1110.6271712022779,1243.6859743375296,133.05880313525176,-133.05880313525176,405.66786756469213,False
2022-10-04,ewma_monte_carlo,0.95,1243.6859743375296,1299.7110534749304,56.02507913740078,-56.02507913740078,432.1477955704266,False
2022-10-05,ewma_monte_carlo,0.95,1299.7110534749304,1318.4618365517942,18.750783076863854,-18.750783076863854,431.3872796645119,False
2022-10-06,ewma_monte_carlo,0.95,1318.4618365517942,1313.458976400515,-5.002860151279265,5.002860151279265,393.7720435308526,False
2022-10-07,ewma_monte_carlo,0.95,1313.458976400515,1255.9553508513457,-57.50362554916933,57.50362554916933,377.9972591987689,False
2022-10-10,ewma_monte_carlo,0.95,1255.9553508513457,1494.6051114474878,238.6497605961422,-238.6497605961422,377.1053378389662,False
2022-10-11,ewma_monte_carlo,0.95,1494.6051114474878,1496.1301750047967,1.5250635573088402,-1.5250635573088402,362.33737177540144,False
2022-10-12,ewma_monte_carlo,0.95,1496.1301750047967,1413.241189192915,-82.88898581188164,82.88898581188164,372.0327268667666,False
2022-10-13,ewma_monte_carlo,0.95,1413.241189192915,1565.6854966596843,152.44430746676926,-152.44430746676926,365.7153245915926,False
2022-10-14,ewma_monte_carlo,0.95,1565.6854966596843,1302.231797355416,-263.4536993042684,263.4536993042684,340.42690296951406,False
2022-10-17,ewma_monte_carlo,0.95,1302.231797355416,1366.5250911362425,64.29329378082662,-64.29329378082662,350.9538564463886,False
2022-10-18,ewma_monte_carlo,0.95,1366.5250911362425,1470.565443514502,104.04035237825951,-104.04035237825951,351.85791279071026,False
2022-10-19,ewma_monte_carlo,0.95,1470.565443514502,1565.1545296109216,94.58908609641958,-94.58908609641958,351.9205694947273,False
2022-10-20,ewma_monte_carlo,0.95,1565.1545296109216,1527.6888975736015,-37.46563203732012,37.46563203732012,322.2459009567864,False
2022-10-21,ewma_monte_carlo,0.95,1527.6888975736015,1700.129051853348,172.4401542797466,-172.4401542797466,331.0352249320082,False
2022-10-24,ewma_monte_carlo,0.95,1700.129051853348,1722.5460661103195,22.41701425697147,-22.41701425697147,303.97334900320226,False
2022-10-25,ewma_monte_carlo,0.95,1722.5460661103195,1893.9501441732168,171.40407806289727,-171.40407806289727,315.41245784620395,False
2022-10-26,ewma_monte_carlo,0.95,1893.9501441732168,2367.1912598967983,473.2411157235815,-473.2411157235815,295.36987148332815,False
2022-10-27,ewma_monte_carlo,0.95,2367.1912598967983,2061.434554138833,-305.7567057579654,305.7567057579654,301.9277166461447,True
2022-10-28,ewma_monte_carlo,0.95,2061.434554138833,2873.9959651139907,812.5614109751577,-812.5614109751577,305.2041935830278,False
2022-10-31,ewma_monte_carlo,0.95,2873.9959651139907,2764.924129015423,-109.07183609856747,109.07183609856747,405.11264979635155,False
