date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2021-12-31,parametric,0.95,1025.9631671893499,1088.2266119681549,62.263444778805024,-62.263444778805024,377.38405696142615,False
2022-01-03,parametric,0.95,1088.2266119681549,1648.9651758411337,560.7385638729788,-560.7385638729788,374.9193266500291,False
2022-01-04,parametric,0.95,1648.9651758411337,1644.7972916568433,-4.167884184290415,4.167884184290415,386.7735158698405,False
2022-01-05,parametric,0.95,1644.7972916568433,1668.1789822030994,23.381690546256095,-23.381690546256095,380.6206322677007,False
2022-01-06,parametric,0.95,1668.1789822030994,1454.3191357151604,-213.85984648793897,213.85984648793897,368.71059803337073,False
2022-01-07,parametric,0.95,1454.3191357151604,1465.7892230253726,11.470087310212193,-11.470087310212193,362.55988265666986,False
2022-01-10,parametric,0.95,1465.7892230253726,1457.0145819908632,-8.774641034509386,8.774641034509386,362.20397441045907,False
2022-01-11,parametric,0.95,1457.0145819908632,1745.018117109873,288.0035351190097,-288.0035351190097,361.5533331953805,False
2022-01-12,parametric,0.95,1745.018117109873,1650.8814998333376,-94.13661727653539,94.13661727653539,367.83145456303725,False
2022-01-13,parametric,0.95,1650.8814998333376,1867.7501625631342,216.8686627297966,-216.8686627297966,368.55038283252946,False
2022-01-14,parametric,0.95,1867.7501625631342,1730.0878954433942,-137.6622671197399,137.6622671197399,360.2564486823998,False
2022-01-18,parametric,0.95,1730.0878954433942,1695.6992007714246,-34.38869467196969,34.38869467196969,362.228573074684,False
2022-01-19,parametric,0.95,1695.6992007714246,1273.0367857554313,-422.66241501599325,422.66241501599325,354.1539875981703,True
2022-01-20,parametric,0.95,1273.0367857554313,1158.6779710283147,-114.35881472711662,114.35881472711662,349.1257167406365,False
2022-01-21,parametric,0.95,1158.6779710283147,1168.5994808730493,9.9215098447346,-9.9215098447346,345.0265911769556,False
2022-01-24,parametric,0.95,1168.5994808730493,1066.4072165016207,-102.19226437142856,102.19226437142856,339.4771976496855,False
2022-01-25,parametric,0.95,1066.4072165016207,1203.6983641705456,137.29114766892485,-137.29114766892485,337.45874856663266,False
2022-01-26,parametric,0.95,1203.6983641705456,839.8485715274053,-363.8497926431403,363.8497926431403,332.4709224426213,True
2022-01-27,parametric,0.95,839.8485715274053,652.9844024348304,-186.8641690925749,186.8641690925749,334.8499683825192,False
2022-01-28,parametric,0.95,652.9844024348304,1507.5922842921082,854.6078818572778,-854.6078818572778,334.40281871732753,False
2022-01-31,parametric,0.95,1507.5922842921082,1879.5547861132377,371.96250182112954,-371.96250182112954,367.55259121995255,False
2022-02-01,parametric,0.95,1879.5547861132377,1956.9203008822826,77.36551476904492,-77.36551476904492,378.23955221400223,False
2022-02-02,parametric,0.95,1956.9203008822826,1888.172366581337,-68.74793430094564,68.74793430094564,377.03682245931407,False
2022-02-03,parametric,0.95,1888.172366581337,2092.8579988132324,204.6856322318954,-204.6856322318954,379.4620657162913,False
2022-02-04,parametric,0.95,2092.8579988132324,1857.3908522265738,-235.4671465866586,235.4671465866586,371.95600857253874,False
2022-02-07,parametric,0.95,1857.3908522265738,1991.796445861073,134.40559363449916,-134.40559363449916,371.88228109533986,False
2022-02-08,parametric,0.95,1991.796445861073,2185.716089201492,193.91964334041927,-193.91964334041927,369.38264536271396,False
2022-02-09,parametric,0.95,2185.716089201492,2057.3028619739484,-128.41322722754376,128.41322722754376,376.1709605181622,False
2022-02-10,parametric,0.95,2057.3028619739484,1979.7628626555813,-77.53999931836711,77.53999931836711,379.41430836949814,False
2022-02-11,parametric,0.95,1979.7628626555813,1912.290397527407,-67.47246512817424,67.47246512817424,369.2536278687223,False
2022-02-14,parametric,0.95,1912.290397527407,1939.459502495196,27.169104967788826,-27.169104967788826,360.69904554168005,False
2022-02-15,parametric,0.95,1939.459502495196,2134.696424802557,195.23692230736106,-195.23692230736106,360.55471348823187,False
2022-02-16,parametric,0.95,2134.696424802557,2123.000679030514,-11.695745772042756,11.695745772042756,369.07042083383334,False
2022-02-17,parametric,0.95,2123.000679030514,2096.26251869632,-26.738160334194163,26.738160334194163,367.8885986787548,False
2022-02-18,parametric,0.95,2096.26251869632,2042.3118717857044,-53.95064691061566,53.95064691061566,358.8854614206236,False
2022-02-22,parametric,0.95,2042.3118717857044,1722.2479756849673,-320.0638961007371,320.0638961007371,354.7704014265521,False
2022-02-23,parametric,0.95,1722.2479756849673,1575.0594760375232,-147.18849964744413,147.18849964744413,349.15458357389736,False
2022-02-24,parametric,0.95,1575.0594760375232,1252.3129926768786,-322.74648336064456,322.74648336064456,339.31221818383943,False
2022-02-25,parametric,0.95,1252.3129926768786,1366.2280736912635,113.9150810143849,-113.9150810143849,347.0697380877067,False
2022-02-28,parametric,0.95,1366.2280736912635,1330.9383706456033,-35.28970304566019,35.28970304566019,351.2843244334639,False
2022-03-01,parametric,0.95,1330.9383706456033,1285.6354829108493,-45.302887734753995,45.302887734753995,351.41544119218224,False
2022-03-02,parametric,0.95,1285.6354829108493,1428.0628811554393,142.42739824459,-142.42739824459,346.4389798053491,False
2022-03-03,parametric,0.95,1428.0628811554393,1576.023760998204,147.9608798427646,-147.9608798427646,353.596433108311,False
2022-03-04,parametric,0.95,1576.023760998204,1500.6377202722465,-75.3860407259574,75.3860407259574,352.1042048196948,False
2022-03-07,parametric,0.95,1500.6377202722465,1544.8023873248103,44.1646670525638,-44.1646670525638,344.64403644944935,False
2022-03-08,parametric,0.95,1544.8023873248103,1471.6015723480953,-73.20081497671504,73.20081497671504,335.0677535701329,False
2022-03-09,parametric,0.95,1471.6015723480953,1533.3033126335404,61.70174028544511,-61.70174028544511,330.4417979592714,False
2022-03-10,parametric,0.95,1533.3033126335404,1172.6350095856274,-360.668303047913,360.668303047913,342.43877716096216,True
2022-03-11,parametric,0.95,1172.6350095856274,994.7569062414009,-177.87810334422647,177.87810334422647,334.1561367477544,False
2022-03-14,parametric,0.95,994.7569062414009,701.3184408324237,-293.4384654089772,293.4384654089772,325.6276774749251,False
2022-03-15,parametric,0.95,701.3184408324237,729.531319504038,28.212878671614362,-28.212878671614362,317.3773112923215,False
2022-03-16,parametric,0.95,729.531319504038,909.3428411620639,179.81152165802587,-179.81152165802587,327.2493501410485,False
2022-03-17,parametric,0.95,909.3428411620639,985.9872027432832,76.6443615812193,-76.6443615812193,337.20958232722705,False
2022-03-18,parametric,0.95,985.9872027432832,1128.9819871222808,142.99478437899756,-142.99478437899756,338.9306051641011,False
2022-03-21,parametric,0.95,1128.9819871222808,1336.7128252772986,207.73083815501786,-207.73083815501786,346.1150458878712,False
2022-03-22,parametric,0.95,1336.7128252772986,1502.696625241364,165.98379996406538,-165.98379996406538,348.8473797922945,False
2022-03-23,parametric,0.95,1502.696625241364,1853.4514768601962,350.75485161883216,-350.75485161883216,356.22507715923456,False
2022-03-24,parametric,0.95,1853.4514768601962,2079.632775647248,226.18129878705167,-226.18129878705167,359.7160332817757,False
2022-03-25,parametric,0.95,2079.632775647248,2169.3704972792493,89.73772163200147,-89.73772163200147,368.2345562288235,False
2022-03-28,parametric,0.95,2169.3704972792493,1960.810499514335,-208.55999776491421,208.55999776491421,369.0967362596057,False
2022-03-29,parametric,0.95,1960.810499514335,2127.3956841468444,166.58518463250925,-166.58518463250925,371.32865461308734,False
2022-03-30,parametric,0.95,2127.3956841468444,2062.7707718712286,-64.62491227561577,64.62491227561577,378.4594895998773,False
2022-03-31,parametric,0.95,2062.7707718712286,1954.2652017181388,-108.50557015308982,108.50557015308982,375.2878440662472,False
2022-04-01,parametric,0.95,1954.2652017181388,1872.512067474593,-81.75313424354567,81.75313424354567,367.77865289018456,False
2022-04-04,parametric,0.95,1872.512067474593,2086.9777874668202,214.46571999222715,-214.46571999222715,366.72352512920185,False
2022-04-05,parametric,0.95,2086.9777874668202,1890.6242911149398,-196.3534963518805,196.3534963518805,375.72575793270755,False
2022-04-06,parametric,0.95,1890.6242911149398,2027.0264484673392,136.4021573523994,-136.4021573523994,368.1815956084999,False
2022-04-07,parametric,0.95,2027.0264484673392,1980.0327885812565,-46.993659886082696,46.993659886082696,360.2967713633278,False
2022-04-08,parametric,0.95,1980.0327885812565,1943.7238485808884,-36.30894000036801,36.30894000036801,360.50779596172583,False
2022-04-11,parametric,0.95,1943.7238485808884,1968.5547365041784,24.830887923289993,-24.830887923289993,355.3775994519162,False
2022-04-12,parametric,0.95,1968.5547365041784,2315.10522431762,346.5504878134416,-346.5504878134416,345.1085789960481,False
2022-04-13,parametric,0.95,2315.10522431762,2378.459403766217,63.354179448596824,-63.354179448596824,350.1730109726608,False
2022-04-14,parametric,0.95,2378.459403766217,2149.1038385140505,-229.35556525216634,229.35556525216634,355.6932406214722,False
2022-04-18,parametric,0.95,2149.1038385140505,2094.0978670438008,-55.00597147024973,55.00597147024973,344.5385789161491,False
2022-04-19,parametric,0.95,2094.0978670438008,2145.463082359208,51.36521531540711,-51.36521531540711,343.5324282084458,False
2022-04-20,parametric,0.95,2145.463082359208,2081.016647548854,-64.44643481035382,64.44643481035382,348.1487772104026,False
2022-04-21,parametric,0.95,2081.016647548854,2228.9722011486156,147.95555359976152,-147.95555359976152,347.2960017468568,False
2022-04-22,parametric,0.95,2228.9722011486156,2009.3470733791653,-219.62512776945027,219.62512776945027,345.2560084110289,False
2022-04-25,parametric,0.95,2009.3470733791653,1842.8657171866662,-166.4813561924991,166.4813561924991,335.1640537405402,False
2022-04-26,parametric,0.95,1842.8657171866662,1624.0814900786183,-218.78422710804784,218.78422710804784,337.34367089374956,False
2022-04-27,parametric,0.95,1624.0814900786183,1045.4150525839773,-578.6664374946411,578.6664374946411,324.06955138065007,True
2022-04-28,parametric,0.95,1045.4150525839773,1543.8053758176768,498.3903232336995,-498.3903232336995,327.86709412998715,False
2022-04-29,parametric,0.95,1543.8053758176768,1405.7805541192497,-138.0248216984271,138.0248216984271,345.8076716145055,False
2022-05-02,parametric,0.95,1405.7805541192497,1142.0231039397895,-263.7574501794602,263.7574501794602,331.92680411266065,False
2022-05-03,parametric,0.95,1142.0231039397895,1422.7119164880196,280.6888125482301,-280.6888125482301,333.342670254588,False
2022-05-04,parametric,0.95,1422.7119164880196,1787.9935508070098,365.2816343189902,-365.2816343189902,336.84826237417553,False
2022-05-05,parametric,0.95,1787.9935508070098,1314.9688732750094,-473.0246775320004,473.0246775320004,352.5277402320931,True
2022-05-06,parametric,0.95,1314.9688732750094,1506.895566352622,191.92669307761253,-191.92669307761253,333.7118615414857,False
2022-05-09,parametric,0.95,1506.895566352622,1366.128028112345,-140.76753824027696,140.76753824027696,335.2994831854105,False
2022-05-10,parametric,0.95,1366.128028112345,1424.867575813083,58.73954770073806,-58.73954770073806,323.16988999807353,False
2022-05-11,parametric,0.95,1424.867575813083,931.4086314210074,-493.45894439207564,493.45894439207564,328.2792487838355,True
2022-05-12,parametric,0.95,931.4086314210074,723.1685283805743,-208.24010304043304,208.24010304043304,312.4690323052159,False
2022-05-13,parametric,0.95,723.1685283805743,972.8558440120523,249.687315631478,-249.687315631478,303.5114636454244,False
2022-05-16,parametric,0.95,972.8558440120523,785.8407211128758,-187.0151228991765,187.0151228991765,314.33957806204756,False
2022-05-17,parametric,0.95,785.8407211128758,962.3569863508694,176.5162652379936,-176.5162652379936,310.6234045757085,False
2022-05-18,parametric,0.95,962.3569863508694,561.8754992306269,-400.4814871202425,400.4814871202425,319.073298266662,True
2022-05-19,parametric,0.95,561.8754992306269,227.62776367411152,-334.2477355565154,334.2477355565154,301.1819632926119,True
2022-05-20,parametric,0.95,227.62776367411152,277.37511126937716,49.74734759526564,-49.74734759526564,294.06200193531714,False
2022-05-23,parametric,0.95,277.37511126937716,531.0689960724123,253.6938848030352,-253.6938848030352,294.23188320335703,False
2022-05-24,parametric,0.95,531.0689960724123,277.59256478283214,-253.4764312895802,253.4764312895802,307.44985976727503,False
2022-05-25,parametric,0.95,277.59256478283214,172.2874797483771,-105.30508503445503,105.30508503445503,301.3539055336952,False
2022-05-26,parametric,0.95,172.2874797483771,380.8162462786488,208.5287665302717,-208.5287665302717,301.4217235907419,False
2022-05-27,parametric,0.95,380.8162462786488,703.8179179451729,323.0016716665241,-323.0016716665241,309.1224117322704,False
2022-05-31,parametric,0.95,703.8179179451729,673.9199302939674,-29.89798765120554,29.89798765120554,323.66894577752277,False
2022-06-01,parametric,0.95,673.9199302939674,636.1227421079868,-37.79718818598053,37.79718818598053,321.32291137723126,False
2022-06-02,parametric,0.95,636.1227421079868,815.4172247181173,179.29448261013044,-179.29448261013044,320.5523226449966,False
2022-06-03,parametric,0.95,815.4172247181173,376.6824772541179,-438.7347474639994,438.7347474639994,326.36797836950325,True
2022-06-06,parametric,0.95,376.6824772541179,511.7756432512708,135.09316599715294,-135.09316599715294,314.4074986890183,False
2022-06-07,parametric,0.95,511.7756432512708,630.7752863070637,118.99964305579283,-118.99964305579283,316.0135416716898,False
2022-06-08,parametric,0.95,630.7752863070637,637.853490670064,7.0782043630003955,-7.0782043630003955,321.77460054306596,False
2022-06-09,parametric,0.95,637.853490670064,300.1602816975965,-337.6932089724676,337.6932089724676,319.59503735724655,True
2022-06-10,parametric,0.95,300.1602816975965,203.10338160330912,-97.05690009428736,97.05690009428736,307.9278256543388,False
2022-06-13,parametric,0.95,203.10338160330912,87.13208117750742,-115.9713004258017,115.9713004258017,294.83244826250836,False
2022-06-14,parametric,0.95,87.13208117750742,88.23000887593139,1.0979276984239732,-1.0979276984239732,282.4767511257664,False
2022-06-15,parametric,0.95,88.23000887593139,70.62565432371434,-17.604354552217046,17.604354552217046,284.0623312513832,False
2022-06-16,parametric,0.95,70.62565432371434,-220.5013707498142,-291.12702507352856,291.12702507352856,289.68876849898555,True
2022-06-17,parametric,0.95,-220.5013707498142,-172.35298303287982,48.148387716934394,-48.148387716934394,277.785375693181,False
2022-06-21,parametric,0.95,-172.35298303287982,33.01909400253885,205.37207703541867,-205.37207703541867,280.90616935424686,False
2022-06-22,parametric,0.95,33.01909400253885,2.513619073742575,-30.505474928796275,30.505474928796275,291.15519020550136,False
2022-06-23,parametric,0.95,2.513619073742575,75.13845388979166,72.62483481604909,-72.62483481604909,289.5310300963162,False
2022-06-24,parametric,0.95,75.13845388979166,66.74750676588906,-8.390947123902606,8.390947123902606,295.9537774058912,False
2022-06-27,parametric,0.95,66.74750676588906,184.54511012309763,117.79760335720857,-117.79760335720857,303.3109961168076,False
2022-06-28,parametric,0.95,184.54511012309763,84.33732750091508,-100.20778262218255,100.20778262218255,303.16944823465855,False
2022-06-29,parametric,0.95,84.33732750091508,117.50189648577452,33.16456898485944,-33.16456898485944,293.1276661087277,False
2022-06-30,parametric,0.95,117.50189648577452,-8.211067419561004,-125.71296390533553,125.71296390533553,296.8487832703812,False
2022-07-01,parametric,0.95,-8.211067419561004,113.21750771363281,121.42857513319382,-121.42857513319382,290.76033625934497,False
2022-07-05,parametric,0.95,113.21750771363281,257.24107291581504,144.02356520218223,-144.02356520218223,295.7353328904702,False
2022-07-06,parametric,0.95,257.24107291581504,261.7353132364176,4.494240320602557,-4.494240320602557,301.75551161320953,False
2022-07-07,parametric,0.95,261.7353132364176,539.2497394193269,277.51442618290935,-277.51442618290935,304.42743720768436,False
2022-07-08,parametric,0.95,539.2497394193269,644.8662751945576,105.61653577523066,-105.61653577523066,313.1740928152906,False
